PhraseId	SentenceId	Phrase	Sentiment
52186	2578	jostling against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except	2.0
52188	2578	against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except	1.0
52189	2578	farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except	1.0
52191	2578	thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except	1.0
52201	2578	a visual style that incorporates rotoscope animation for no apparent reason except	1.0
52215	2579	Stuffy , full of itself , morally ambiguous and nothing to shout about .	1.0
52230	2580	As the dominant Christine , Sylvie Testud is icily brilliant .	3.0
52244	2581	The effort is sincere and the results are honest , but the film is so bleak that it 's hardly watchable .	0.0
52245	2581	The effort is sincere and the results are honest , but the film is so bleak that it 's hardly watchable	1.0
52246	2581	The effort is sincere and the results are honest , but	2.0
52289	2586	A tone of rueful compassion ... reverberates throughout this film , whose meaning and impact is sadly heightened by current world events .	3.0
52290	2586	A tone of rueful compassion ... reverberates throughout this film , whose meaning and impact is sadly heightened by current world events	3.0
52297	2586	reverberates throughout this film , whose meaning and impact is sadly heightened by current world events	3.0
52299	2586	throughout this film , whose meaning and impact is sadly heightened by current world events	2.0
52300	2586	this film , whose meaning and impact is sadly heightened by current world events	3.0
52302	2586	whose meaning and impact is sadly heightened by current world events	2.0
52312	2587	The overall fabric is hypnotic , and Mr. Mattei fosters moments of spontaneous intimacy .	4.0
52313	2587	The overall fabric is hypnotic , and Mr. Mattei fosters moments of spontaneous intimacy	4.0
52328	2588	If there was any doubt that Peter O'Fallon did n't have an original bone in his body , A Rumor of Angels should dispel it .	0.0
52329	2588	If there was any doubt that Peter O'Fallon did n't have an original bone in his body	2.0
52330	2588	there was any doubt that Peter O'Fallon did n't have an original bone in his body	1.0
52331	2588	was any doubt that Peter O'Fallon did n't have an original bone in his body	1.0
52332	2588	any doubt that Peter O'Fallon did n't have an original bone in his body	1.0
52333	2588	doubt that Peter O'Fallon did n't have an original bone in his body	1.0
52334	2588	that Peter O'Fallon did n't have an original bone in his body	1.0
52335	2588	Peter O'Fallon did n't have an original bone in his body	1.0
52354	2589	The animated sequences are well done and perfectly constructed to convey a sense of childhood imagination and creating adventure out of angst .	4.0
52355	2589	The animated sequences are well done and perfectly constructed to convey a sense of childhood imagination and creating adventure out of angst	4.0
52356	2589	The animated sequences are well done and perfectly constructed to convey a sense of childhood imagination and	3.0
52357	2589	The animated sequences are well done and perfectly constructed to convey a sense of childhood imagination	4.0
52360	2589	are well done and perfectly constructed to convey a sense of childhood imagination	3.0
52384	2591	Due to stodgy , soap opera-ish dialogue , the rest of the cast comes across as stick figures reading lines from a TelePrompTer .	0.0
52393	2591	, the rest of the cast comes across as stick figures reading lines from a TelePrompTer .	0.0
52394	2591	the rest of the cast comes across as stick figures reading lines from a TelePrompTer .	1.0
52395	2591	comes across as stick figures reading lines from a TelePrompTer .	0.0
52411	2593	With a cast of A-list Brit actors , it is worth searching out .	4.0
52424	2594	The new film of Anton Chekhov 's The Cherry Orchard puts the ` ick ' in ` classic . '	1.0
52450	2596	It 's anchored by splendid performances from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother\/daughter pair .	4.0
52451	2596	's anchored by splendid performances from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother\/daughter pair .	4.0
52452	2596	's anchored by splendid performances from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother\/daughter pair	4.0
52453	2596	anchored by splendid performances from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother\/daughter pair	4.0
52458	2596	from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother\/daughter pair	4.0
52459	2596	an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother\/daughter pair	4.0
52465	2596	a sparkling newcomer who instantly transform themselves into a believable mother\/daughter pair	4.0
52477	2597	Would Benigni 's Italian Pinocchio have been any easier to sit through than this hastily dubbed disaster ?	0.0
52478	2597	Would Benigni 's Italian Pinocchio have been any easier to sit through than this hastily dubbed disaster	0.0
52482	2597	have been any easier to sit through than this hastily dubbed disaster	1.0
52483	2597	been any easier to sit through than this hastily dubbed disaster	1.0
52492	2598	Despite an overwrought ending , the film works as well as it does because of the performances .	3.0
52496	2598	, the film works as well as it does because of the performances .	3.0
52497	2598	the film works as well as it does because of the performances .	3.0
52498	2598	works as well as it does because of the performances .	2.0
52506	2599	Cinematic pyrotechnics aside , the only thing Avary seems to care about are mean giggles and pulchritude .	1.0
52510	2599	, the only thing Avary seems to care about are mean giggles and pulchritude .	2.0
52511	2599	the only thing Avary seems to care about are mean giggles and pulchritude .	1.0
52523	2600	The good is very , very good ... The rest runs from mildly unimpressive to despairingly awful .	2.0
52524	2600	The good is very , very good ... The rest runs from mildly unimpressive to despairingly awful	3.0
52539	2601	Watching these two actors play against each other so intensely , but with restraint , is a treat .	3.0
52540	2601	Watching these two actors play against each other so intensely , but with restraint	3.0
52556	2602	What 's the most positive thing that can be said about the new Rob Schneider vehicle ?	2.0
52557	2602	's the most positive thing that can be said about the new Rob Schneider vehicle ?	2.0
52558	2602	's the most positive thing that can be said about the new Rob Schneider vehicle	3.0
52559	2602	the most positive thing that can be said about the new Rob Schneider vehicle	1.0
52581	2604	Watching Queen of the Damned is like reading a research paper , with special effects tossed in .	1.0
52584	2604	is like reading a research paper , with special effects tossed in .	2.0
52585	2604	is like reading a research paper , with special effects tossed in	1.0
52596	2605	Adam Sandler 's Eight Crazy Nights grows on you -- like a rash .	0.0
52609	2606	The actresses may have worked up a back story for the women they portray so convincingly , but viewers do n't get enough of that background for the characters to be involving as individuals rather than types .	2.0
52610	2606	The actresses may have worked up a back story for the women they portray so convincingly , but viewers do n't get enough of that background for the characters to be involving as individuals rather than types	2.0
52611	2606	The actresses may have worked up a back story for the women they portray so convincingly , but	2.0
52612	2606	The actresses may have worked up a back story for the women they portray so convincingly ,	3.0
52613	2606	The actresses may have worked up a back story for the women they portray so convincingly	3.0
52614	2606	may have worked up a back story for the women they portray so convincingly	3.0
52615	2606	have worked up a back story for the women they portray so convincingly	3.0
52616	2606	worked up a back story for the women they portray so convincingly	2.0
52627	2606	viewers do n't get enough of that background for the characters to be involving as individuals rather than types	2.0
52628	2606	do n't get enough of that background for the characters to be involving as individuals rather than types	1.0
52629	2606	get enough of that background for the characters to be involving as individuals rather than types	3.0
52643	2607	A complex psychological drama about a father who returns to his son 's home after decades away .	3.0
52644	2607	A complex psychological drama about a father who returns to his son 's home after decades away	2.0
52647	2607	about a father who returns to his son 's home after decades away	2.0
52648	2607	a father who returns to his son 's home after decades away	2.0
52659	2608	The movie is so contrived , nonsensical and formulaic that , come to think of it , the day-old shelf would be a more appropriate location to store it .	0.0
52660	2608	is so contrived , nonsensical and formulaic that , come to think of it , the day-old shelf would be a more appropriate location to store it .	2.0
52661	2608	is so contrived , nonsensical and formulaic that , come to think of it , the day-old shelf would be a more appropriate location to store it	1.0
52669	2608	that , come to think of it , the day-old shelf would be a more appropriate location to store it	1.0
52676	2608	the day-old shelf would be a more appropriate location to store it	1.0
52689	2609	A minor film with major pleasures from Portuguese master Manoel de Oliviera ...	4.0
52690	2609	A minor film with major pleasures from Portuguese master Manoel de Oliviera	4.0
52704	2610	For VeggieTales fans , this is more appetizing than a side dish of asparagus .	4.0
52708	2610	, this is more appetizing than a side dish of asparagus .	1.0
52709	2610	this is more appetizing than a side dish of asparagus .	3.0
52721	2611	If the real-life story is genuinely inspirational , the movie stirs us as well .	4.0
52734	2612	-LRB- Gayton 's script -RRB- telegraphs every discovery and layers on the gloss of convenience .	3.0
52740	2612	telegraphs every discovery and layers on the gloss of convenience .	1.0
52753	2613	No , it 's not as single-minded as John Carpenter 's original , but it 's sure a lot smarter and more unnerving than the sequels .	3.0
52754	2613	No , it 's not as single-minded as John Carpenter 's original , but it 's sure a lot smarter and more unnerving than the sequels	3.0
52755	2613	No , it 's not as single-minded as John Carpenter 's original , but	2.0
52756	2613	No , it 's not as single-minded as John Carpenter 's original ,	2.0
52757	2613	No , it 's not as single-minded as John Carpenter 's original	2.0
52758	2613	, it 's not as single-minded as John Carpenter 's original	2.0
52766	2613	it 's sure a lot smarter and more unnerving than the sequels	2.0
52767	2613	's sure a lot smarter and more unnerving than the sequels	3.0
52775	2614	This starts off with a 1950 's Doris Day feel and it gets very ugly , very fast .	1.0
52776	2614	This starts off with a 1950 's Doris Day feel and it gets very ugly , very fast	0.0
52777	2614	This starts off with a 1950 's Doris Day feel and	2.0
52805	2617	If you 're paying attention , the `` big twists '' are pretty easy to guess - but that does n't make the movie any less entertaining .	2.0
52806	2617	If you 're paying attention , the `` big twists '' are pretty easy to guess - but that does n't make the movie any less entertaining	3.0
52807	2617	If you 're paying attention , the `` big twists '' are pretty easy to guess - but	2.0
52808	2617	If you 're paying attention , the `` big twists '' are pretty easy to guess -	1.0
52809	2617	If you 're paying attention , the `` big twists '' are pretty easy to guess	1.0
52815	2617	, the `` big twists '' are pretty easy to guess	1.0
52831	2618	If you 're a comic fan , you ca n't miss it .	4.0
52848	2620	Fairy-tale formula , serves as a paper skeleton for some very good acting , dialogue , comedy , direction and especially charm .	4.0
52851	2620	, serves as a paper skeleton for some very good acting , dialogue , comedy , direction and especially charm .	3.0
52852	2620	serves as a paper skeleton for some very good acting , dialogue , comedy , direction and especially charm .	4.0
52853	2620	serves as a paper skeleton for some very good acting , dialogue , comedy , direction and especially charm	4.0
52854	2620	serves as a paper skeleton for some very good acting , dialogue ,	3.0
52855	2620	as a paper skeleton for some very good acting , dialogue ,	3.0
52856	2620	a paper skeleton for some very good acting , dialogue ,	2.0
52877	2622	What could have been a pointed little chiller about the frightening seductiveness of new technology loses faith in its own viability and succumbs to joyless special-effects excess .	2.0
52878	2622	What could have been a pointed little chiller about the frightening seductiveness of new technology	3.0
52879	2622	could have been a pointed little chiller about the frightening seductiveness of new technology	2.0
52880	2622	have been a pointed little chiller about the frightening seductiveness of new technology	2.0
52881	2622	been a pointed little chiller about the frightening seductiveness of new technology	2.0
52882	2622	a pointed little chiller about the frightening seductiveness of new technology	3.0
52893	2622	loses faith in its own viability and succumbs to joyless special-effects excess .	0.0
52894	2622	loses faith in its own viability and succumbs to joyless special-effects excess	1.0
52908	2623	Brosnan is more feral in this film than I 've seen him before and Halle Berry does her best to keep up with him .	3.0
52909	2623	Brosnan is more feral in this film than I 've seen him before and Halle Berry does her best to keep up with him	3.0
52910	2623	Brosnan is more feral in this film than I 've seen him before and	2.0
52911	2623	Brosnan is more feral in this film than I 've seen him before	3.0
52912	2623	is more feral in this film than I 've seen him before	2.0
52931	2624	Director Carl Franklin , so crisp and economical in One False Move , bogs down in genre cliches here .	3.0
52932	2624	Director Carl Franklin , so crisp and economical in One False Move ,	3.0
52933	2624	Director Carl Franklin , so crisp and economical in One False Move	2.0
52953	2625	A thoughtful , reverent portrait of what is essentially a subculture , with its own rules regarding love and family , governance and hierarchy .	4.0
52959	2625	is essentially a subculture , with its own rules regarding love and family , governance and hierarchy .	2.0
52960	2625	is essentially a subculture , with its own rules regarding love and family , governance and hierarchy	3.0
52962	2625	a subculture , with its own rules regarding love and family , governance and hierarchy	2.0
52965	2625	with its own rules regarding love and family , governance and hierarchy	2.0
52966	2625	its own rules regarding love and family , governance and hierarchy	3.0
52978	2626	But ticket-buyers with great expectations will wind up as glum as Mr. De Niro .	0.0
52979	2626	ticket-buyers with great expectations will wind up as glum as Mr. De Niro .	0.0
52994	2627	From its nauseating spinning credits sequence to a very talented but underutilized supporting cast , Bartleby squanders as much as it gives out .	1.0
52995	2627	From its nauseating spinning credits sequence to a very talented but underutilized supporting cast	1.0
52996	2627	its nauseating spinning credits sequence to a very talented but underutilized supporting cast	2.0
53017	2629	-LRB- Davis -RRB- wants to cause his audience an epiphany , yet he refuses to give us real situations and characters .	1.0
53018	2629	-LRB- Davis -RRB- wants to cause his audience an epiphany , yet he refuses to give us real situations and characters	0.0
53019	2629	-LRB- Davis -RRB- wants to cause his audience an epiphany , yet	2.0
53020	2629	-LRB- Davis -RRB- wants to cause his audience an epiphany ,	2.0
53035	2630	But darned if it does n't also keep us riveted to our seats .	4.0
53036	2630	darned if it does n't also keep us riveted to our seats .	3.0
53053	2632	Good actors have a radar for juicy roles -- there 's a plethora of characters in this picture , and not one of them is flat .	3.0
53054	2632	Good actors have a radar for juicy roles -- there 's a plethora of characters in this picture , and not one of them is flat	4.0
53064	2632	there 's a plethora of characters in this picture , and not one of them is flat	3.0
53065	2632	there 's a plethora of characters in this picture , and not	2.0
53066	2632	there 's a plethora of characters in this picture , and	3.0
53082	2634	This bracingly truthful antidote to Hollywood teenage movies that slather Clearasil over the blemishes of youth captures the combustible mixture of a chafing inner loneliness and desperate grandiosity that tend to characterize puberty .	3.0
53083	2634	This bracingly truthful antidote to Hollywood teenage movies that slather Clearasil over the blemishes of youth	2.0
53090	2634	to Hollywood teenage movies that slather Clearasil over the blemishes of youth	2.0
53091	2634	Hollywood teenage movies that slather Clearasil over the blemishes of youth	2.0
53103	2634	captures the combustible mixture of a chafing inner loneliness and desperate grandiosity that tend to characterize puberty .	2.0
53104	2634	captures the combustible mixture of a chafing inner loneliness and desperate grandiosity that tend to characterize puberty	3.0
53105	2634	the combustible mixture of a chafing inner loneliness and desperate grandiosity that tend to characterize puberty	2.0
53109	2634	of a chafing inner loneliness and desperate grandiosity that tend to characterize puberty	1.0
53110	2634	a chafing inner loneliness and desperate grandiosity that tend to characterize puberty	2.0
53130	2636	Ultimately , Jane learns her place as a girl , softens up and loses some of the intensity that made her an interesting character to begin with .	2.0
53131	2636	, Jane learns her place as a girl , softens up and loses some of the intensity that made her an interesting character to begin with .	1.0
53132	2636	Jane learns her place as a girl , softens up and loses some of the intensity that made her an interesting character to begin with .	1.0
53133	2636	learns her place as a girl , softens up and loses some of the intensity that made her an interesting character to begin with .	1.0
53134	2636	learns her place as a girl , softens up and loses some of the intensity that made her an interesting character to begin with	1.0
53145	2636	loses some of the intensity that made her an interesting character to begin with	1.0
53146	2636	some of the intensity that made her an interesting character to begin with	3.0
53147	2636	of the intensity that made her an interesting character to begin with	3.0
53148	2636	the intensity that made her an interesting character to begin with	3.0
53156	2637	It 's a beautiful film , full of elaborate and twisted characters - and it 's also pretty funny .	4.0
53157	2637	It 's a beautiful film , full of elaborate and twisted characters - and it 's also pretty funny	3.0
53158	2637	It 's a beautiful film , full of elaborate and twisted characters - and	4.0
53159	2637	It 's a beautiful film , full of elaborate and twisted characters -	4.0
53160	2637	It 's a beautiful film , full of elaborate and twisted characters	4.0
53161	2637	's a beautiful film , full of elaborate and twisted characters	3.0
53173	2638	It 's an ambitious film , and as with all ambitious films , it has some problems .	3.0
53174	2638	It 's an ambitious film , and as with all ambitious films , it has some problems	3.0
53208	2641	A vivid , spicy footnote to history , and a movie that grips and holds you in rapt attention from start to finish .	3.0
53209	2641	A vivid , spicy footnote to history , and a movie that grips and holds you in rapt attention from	4.0
53220	2641	a movie that grips and holds you in rapt attention from	4.0
53233	2642	Without a fresh infusion of creativity , 4Ever is neither a promise nor a threat so much as wishful thinking .	1.0
53239	2642	, 4Ever is neither a promise nor a threat so much as wishful thinking .	2.0
53240	2642	4Ever is neither a promise nor a threat so much as wishful thinking .	1.0
53242	2642	is neither a promise nor a threat so much as wishful thinking .	2.0
53243	2642	is neither a promise nor a threat so much as wishful thinking	2.0
53255	2643	Despite its flaws , Crazy as Hell marks an encouraging new direction for La Salle .	3.0
53256	2643	, Crazy as Hell marks an encouraging new direction for La Salle .	3.0
53257	2643	Crazy as Hell marks an encouraging new direction for La Salle .	3.0
53268	2644	A low-key labor of love that strikes a very resonant chord .	3.0
53269	2644	A low-key labor of love that strikes a very resonant chord	3.0
53279	2645	The movie attempts to mine laughs from a genre -- the gangster\/crime comedy -- that wore out its welcome with audiences several years ago , and its cutesy reliance on movie-specific cliches is n't exactly endearing .	1.0
53280	2645	The movie attempts to mine laughs from a genre -- the gangster\/crime comedy -- that wore out its welcome with audiences several years ago , and its cutesy reliance on movie-specific cliches is n't exactly endearing	0.0
53281	2645	The movie attempts to mine laughs from a genre -- the gangster\/crime comedy -- that wore out its welcome with audiences several years ago , and	2.0
53282	2645	The movie attempts to mine laughs from a genre -- the gangster\/crime comedy -- that wore out its welcome with audiences several years ago ,	2.0
53283	2645	The movie attempts to mine laughs from a genre -- the gangster\/crime comedy -- that wore out its welcome with audiences several years ago	2.0
53284	2645	attempts to mine laughs from a genre -- the gangster\/crime comedy -- that wore out its welcome with audiences several years ago	0.0
53288	2645	from a genre -- the gangster\/crime comedy -- that wore out its welcome with audiences several years ago	1.0
53289	2645	a genre -- the gangster\/crime comedy -- that wore out its welcome with audiences several years ago	1.0
53317	2646	The urban landscapes are detailed down to the signs on the kiosks , and the color palette , with lots of somber blues and pinks , is dreamy and evocative .	4.0
53318	2646	The urban landscapes are detailed down to the signs on the kiosks , and the color palette , with lots of somber blues and pinks , is dreamy and evocative	3.0
53319	2646	The urban landscapes are detailed down to the signs on the kiosks , and	3.0
53320	2646	The urban landscapes are detailed down to the signs on the kiosks ,	3.0
53321	2646	The urban landscapes are detailed down to the signs on the kiosks	3.0
53332	2646	the color palette , with lots of somber blues and pinks , is dreamy and evocative	3.0
53333	2646	the color palette , with lots of somber blues and pinks ,	2.0
53334	2646	the color palette , with lots of somber blues and pinks	2.0
53348	2647	Cho 's latest comic set is n't as sharp or as fresh as I 'm the One That I Want ... but it 's still damn funny stuff .	3.0
53349	2647	Cho 's latest comic set is n't as sharp or as fresh as I 'm the One That I Want ... but it 's still damn funny stuff	3.0
53350	2647	Cho 's latest comic set is n't as sharp or as fresh as I 'm the One That I Want ... but	1.0
53351	2647	Cho 's latest comic set is n't as sharp or as fresh as I 'm the One That I Want ...	1.0
53352	2647	Cho 's latest comic set is n't as sharp or as fresh as I 'm the One That I Want	1.0
53356	2647	is n't as sharp or as fresh as I 'm the One That I Want	2.0
53367	2648	While it is welcome to see a Chinese film depict a homosexual relationship in a mature and frank fashion , Lan Yu never catches dramatic fire .	1.0
53368	2648	While it is welcome to see a Chinese film depict a homosexual relationship in a mature and frank fashion	3.0
53369	2648	it is welcome to see a Chinese film depict a homosexual relationship in a mature and frank fashion	4.0
53370	2648	is welcome to see a Chinese film depict a homosexual relationship in a mature and frank fashion	2.0
53371	2648	welcome to see a Chinese film depict a homosexual relationship in a mature and frank fashion	3.0
53372	2648	to see a Chinese film depict a homosexual relationship in a mature and frank fashion	3.0
53373	2648	see a Chinese film depict a homosexual relationship in a mature and frank fashion	2.0
53374	2648	a Chinese film depict a homosexual relationship in a mature and frank fashion	3.0
53397	2649	The real triumphs in Igby come from Philippe , who makes Oliver far more interesting than the character 's lines would suggest , and Sarandon , who could n't be better as a cruel but weirdly likable WASP matron .	3.0
53403	2649	come from Philippe , who makes Oliver far more interesting than the character 's lines would suggest , and Sarandon , who could n't be better as a cruel but weirdly likable WASP matron .	3.0
53404	2649	come from Philippe , who makes Oliver far more interesting than the character 's lines would suggest , and Sarandon , who could n't be better as a cruel but weirdly likable WASP matron	2.0
53405	2649	from Philippe , who makes Oliver far more interesting than the character 's lines would suggest , and Sarandon , who could n't be better as a cruel but weirdly likable WASP matron	3.0
53406	2649	Philippe , who makes Oliver far more interesting than the character 's lines would suggest , and Sarandon , who could n't be better as a cruel but weirdly likable WASP matron	3.0
53407	2649	Philippe , who makes Oliver far more interesting than the character 's lines would suggest , and	3.0
53408	2649	Philippe , who makes Oliver far more interesting than the character 's lines would suggest ,	2.0
53409	2649	Philippe , who makes Oliver far more interesting than the character 's lines would suggest	3.0
53412	2649	who makes Oliver far more interesting than the character 's lines would suggest	3.0
53413	2649	makes Oliver far more interesting than the character 's lines would suggest	3.0
53423	2649	Sarandon , who could n't be better as a cruel but weirdly likable WASP matron	4.0
53426	2649	who could n't be better as a cruel but weirdly likable WASP matron	3.0
53427	2649	could n't be better as a cruel but weirdly likable WASP matron	3.0
53438	2650	A plethora of engaging diatribes on the meaning of ` home , ' delivered in grand passion by the members of the various households .	3.0
53439	2650	A plethora of engaging diatribes on the meaning of ` home , '	2.0
53440	2650	A plethora of engaging diatribes on the meaning of ` home ,	2.0
53441	2650	A plethora of engaging diatribes on the meaning of ` home	3.0
53450	2650	delivered in grand passion by the members of the various households .	3.0
53451	2650	delivered in grand passion by the members of the various households	3.0
53488	2652	Ourside the theatre Roger might be intolerable company , but inside it he 's well worth spending some time with .	4.0
53489	2652	Ourside the theatre Roger might be intolerable company , but inside it he 's well worth spending some time with	3.0
53509	2653	Despite its visual virtuosity , ` Naqoyqatsi ' is banal in its message and the choice of material to convey it .	1.0
53514	2653	, ` Naqoyqatsi ' is banal in its message and the choice of material to convey it .	1.0
53515	2653	` Naqoyqatsi ' is banal in its message and the choice of material to convey it .	2.0
53516	2653	Naqoyqatsi ' is banal in its message and the choice of material to convey it .	1.0
53518	2653	' is banal in its message and the choice of material to convey it .	1.0
53519	2653	is banal in its message and the choice of material to convey it .	1.0
53520	2653	is banal in its message and the choice of material to convey it	1.0
53530	2654	Stealing Harvard does n't care about cleverness , wit or any other kind of intelligent humor .	0.0
53534	2654	does n't care about cleverness , wit or any other kind of intelligent humor .	0.0
53535	2654	does n't care about cleverness , wit or any other kind of intelligent humor	1.0
53536	2654	care about cleverness , wit or any other kind of intelligent humor	3.0
53537	2654	about cleverness , wit or any other kind of intelligent humor	3.0
53553	2656	The Sum of All Fears pretends to be a serious exploration of nuclear terrorism , but it 's really nothing more than warmed-over Cold War paranoia .	0.0
53554	2656	The Sum of All Fears pretends to be a serious exploration of nuclear terrorism , but it 's really nothing more than warmed-over Cold War paranoia	2.0
53555	2656	The Sum of All Fears pretends to be a serious exploration of nuclear terrorism , but	1.0
53556	2656	The Sum of All Fears pretends to be a serious exploration of nuclear terrorism ,	1.0
53557	2656	The Sum of All Fears pretends to be a serious exploration of nuclear terrorism	2.0
53595	2660	For those of an indulgent , slightly sunbaked and summery mind , Sex and Lucia may well prove diverting enough .	3.0
53600	2660	, slightly sunbaked and summery mind , Sex and Lucia may well prove diverting enough .	2.0
53601	2660	slightly sunbaked and summery mind , Sex and Lucia may well prove diverting enough .	3.0
53617	2661	Represents the depths to which the girls-behaving-badly film has fallen .	1.0
53632	2663	A depressingly retrograde , ` post-feminist ' romantic comedy that takes an astonishingly condescending attitude toward women .	0.0
53633	2663	A depressingly retrograde , ` post-feminist ' romantic comedy that takes an astonishingly condescending attitude toward women	1.0
53639	2663	` post-feminist ' romantic comedy that takes an astonishingly condescending attitude toward women	1.0
53653	2664	Although sensitive to a fault , it 's often overwritten , with a surfeit of weighty revelations , flowery dialogue , and nostalgia for the past and roads not taken .	1.0
53659	2664	, it 's often overwritten , with a surfeit of weighty revelations , flowery dialogue , and nostalgia for the past and roads not taken .	1.0
53660	2664	it 's often overwritten , with a surfeit of weighty revelations , flowery dialogue , and nostalgia for the past and roads not taken .	1.0
53661	2664	's often overwritten , with a surfeit of weighty revelations , flowery dialogue , and nostalgia for the past and roads not taken .	2.0
53662	2664	's often overwritten , with a surfeit of weighty revelations , flowery dialogue , and nostalgia for the past and roads not taken	1.0
53666	2664	with a surfeit of weighty revelations , flowery dialogue , and nostalgia for the past and roads not taken	2.0
53667	2664	a surfeit of weighty revelations , flowery dialogue , and nostalgia for the past and roads not taken	2.0
53668	2664	a surfeit of weighty revelations , flowery dialogue , and nostalgia for the past and	2.0
53669	2664	a surfeit of weighty revelations , flowery dialogue , and nostalgia for the past	3.0
53672	2664	of weighty revelations , flowery dialogue , and nostalgia for the past	3.0
53673	2664	weighty revelations , flowery dialogue , and nostalgia for the past	3.0
53687	2665	Its almost too-spectacular coastal setting distracts slightly from an eccentric and good-naturedly aimless story .	3.0
53688	2665	Its almost too-spectacular coastal setting distracts slightly from an eccentric and good-naturedly aimless story	2.0
53708	2667	Horns and Halos benefits from serendipity but also reminds us of our own responsibility to question what is told as the truth .	3.0
53713	2667	benefits from serendipity but also reminds us of our own responsibility to question what is told as the truth .	3.0
53714	2667	benefits from serendipity but also reminds us of our own responsibility to question what is told as the truth	3.0
53719	2667	also reminds us of our own responsibility to question what is told as the truth	3.0
53720	2667	reminds us of our own responsibility to question what is told as the truth	3.0
53731	2668	This is one of those war movies that focuses on human interaction rather than battle and action sequences ... and it 's all the stronger because of it .	4.0
53732	2668	This is one of those war movies that focuses on human interaction rather than battle and action sequences ... and it 's all the stronger because of it	4.0
53733	2668	This is one of those war movies that focuses on human interaction rather than battle and action sequences ... and	3.0
53734	2668	This is one of those war movies that focuses on human interaction rather than battle and action sequences ...	3.0
53735	2668	This is one of those war movies that focuses on human interaction rather than battle and action sequences	2.0
53736	2668	is one of those war movies that focuses on human interaction rather than battle and action sequences	3.0
53737	2668	one of those war movies that focuses on human interaction rather than battle and action sequences	2.0
53741	2668	that focuses on human interaction rather than battle and action sequences	2.0
53758	2669	Writer-director Juan Carlos Fresnadillo makes a feature debut that is fully formed and remarkably assured .	4.0
53764	2669	makes a feature debut that is fully formed and remarkably assured .	4.0
53765	2669	makes a feature debut that is fully formed and remarkably assured	4.0
53776	2670	But this new jangle of noise , mayhem and stupidity must be a serious contender for the title .	0.0
53777	2670	this new jangle of noise , mayhem and stupidity must be a serious contender for the title .	1.0
53795	2671	A quiet family drama with a little bit of romance and a dose of darkness .	3.0
53796	2671	A quiet family drama with a little bit of romance and a dose of darkness	3.0
53797	2671	A quiet family drama with a little bit of romance and a dose	2.0
53809	2672	Children of the Century , though well dressed and well made , ultimately falls prey to the contradiction that afflicts so many movies about writers .	2.0
53810	2672	Children of the Century , though well dressed and well made ,	3.0
53811	2672	Children of the Century , though well dressed and well made	2.0
53821	2672	ultimately falls prey to the contradiction that afflicts so many movies about writers .	2.0
53822	2672	falls prey to the contradiction that afflicts so many movies about writers .	1.0
53823	2672	falls prey to the contradiction that afflicts so many movies about writers	2.0
53836	2673	If Festival in Cannes nails hard - boiled Hollywood argot with a bracingly nasty accuracy , much about the film , including some of its casting , is frustratingly unconvincing .	1.0
53837	2673	If Festival in Cannes nails hard - boiled Hollywood argot with a bracingly nasty accuracy	3.0
53838	2673	Festival in Cannes nails hard - boiled Hollywood argot with a bracingly nasty accuracy	2.0
53839	2673	nails hard - boiled Hollywood argot with a bracingly nasty accuracy	3.0
53852	2673	, much about the film , including some of its casting , is frustratingly unconvincing .	0.0
53853	2673	much about the film , including some of its casting , is frustratingly unconvincing .	2.0
53854	2673	much about the film , including some of its casting ,	3.0
53865	2674	A woefully dull , redundant concept that bears more than a whiff of exploitation , despite Iwai 's vaunted empathy .	0.0
53866	2674	A woefully dull , redundant concept that bears more than a whiff of exploitation , despite Iwai 's vaunted empathy	1.0
53871	2674	redundant concept that bears more than a whiff of exploitation , despite Iwai 's vaunted empathy	2.0
53873	2674	that bears more than a whiff of exploitation , despite Iwai 's vaunted empathy	1.0
53874	2674	bears more than a whiff of exploitation , despite Iwai 's vaunted empathy	1.0
53887	2675	My Wife Is an Actress works as well as it does because -LRB- the leads -RRB- are such a companionable couple .	3.0
53889	2675	Is an Actress works as well as it does because -LRB- the leads -RRB- are such a companionable couple .	3.0
53890	2675	Is an Actress works as well as it does because -LRB- the leads -RRB- are such a companionable couple	3.0
53894	2675	as well as it does because -LRB- the leads -RRB- are such a companionable couple	2.0
53895	2675	as it does because -LRB- the leads -RRB- are such a companionable couple	3.0
53896	2675	it does because -LRB- the leads -RRB- are such a companionable couple	3.0
53897	2675	does because -LRB- the leads -RRB- are such a companionable couple	3.0
53907	2676	It asks nothing of the audience other than to sit back and enjoy a couple of great actors hamming it up .	3.0
